,bacteria_45526,bacteria_45494,bacteria_46269,bacteria_46106,bacteria_45553,bacteria_25123,bacteria_43946,bacteria_50337,bacteria_1688,bacteria_45783,bacteria_45547,bacteria_45330,bacteria_50056,bacteria_45329,bacteria_44317,bacteria_45470,bacteria_45491,bacteria_45492,bacteria_45535,bacteria_45446,bacteria_45440,bacteria_45009,bacteria_45499,bacteria_45106,bacteria_50043,bacteria_45552,bacteria_45156,bacteria_45488,bacteria_45429,bacteria_45136,bacteria_43942,bacteria_45419,bacteria_3723,bacteria_45478,bacteria_45006,bacteria_45211,bacteria_45462,bacteria_45587,bacteria_50017,bacteria_45524,bacteria_43972,archaea_43152,bacteria_44360,bacteria_50340,bacteria_45480,bacteria_45448,bacteria_45453,bacteria_43925,bacteria_43911,bacteria_25824,bacteria_43770,bacteria_43939,bacteria_43773,bacteria_45454,bacteria_43945,bacteria_45507,bacteria_46429,bacteria_45501,bacteria_50018,bacteria_45569,bacteria_45583,bacteria_45423,bacteria_45457,bacteria_2852,bacteria_45534,bacteria_3711,bacteria_45150,bacteria_46619,bacteria_43944,bacteria_46648,bacteria_45474,bacteria_46439,bacteria_45416,bacteria_45236,bacteria_45502,archaea_43087,bacteria_45465,bacteria_43941,bacteria_1837,bacteria_45586,bacteria_45212,bacteria_45476,bacteria_45468,bacteria_45459,bacteria_45761,bacteria_45267,bacteria_45747,bacteria_45581,bacteria_45460,bacteria_50187,bacteria_45540,bacteria_25902,bacteria_43344,bacteria_45762,bacteria_43766,bacteria_45557,bacteria_45449,archaea_123,bacteria_45498,bacteria_50335,bacteria_45375,bacteria_43977,bacteria_45473,bacteria_45482,bacteria_46099,bacteria_45202,bacteria_45151,bacteria_45500,bacteria_43988,bacteria_45447,bacteria_45436,bacteria_45379,bacteria_26015,bacteria_43947,bacteria_45451,bacteria_43329,bacteria_45582,bacteria_46360,bacteria_26614,archaea_43149,bacteria_45098,bacteria_45749,bacteria_44221,bacteria_45450,bacteria_45495,bacteria_43965,bacteria_45408,bacteria_45277,bacteria_46652,bacteria_45584,bacteria_50334,bacteria_46752,bacteria_45238,bacteria_45521,bacteria_45763,bacteria_43948,bacteria_45527,bacteria_46624,bacteria_45422,bacteria_50338,bacteria_45525,bacteria_45415,bacteria_1853,bacteria_45532,bacteria_43785,bacteria_50189,bacteria_45493,bacteria_46751,bacteria_45784,bacteria_45210,bacteria_45544,bacteria_43975,archaea_124,bacteria_45152,bacteria_45456,bacteria_45530,bacteria_43943,bacteria_50339,bacteria_45225,bacteria_45496,bacteria_45511,bacteria_45541,bacteria_43893,bacteria_45342,archaea_122,bacteria_45421,bacteria_45463,bacteria_45452,bacteria_44960,bacteria_43795,bacteria_45464,bacteria_43989,bacteria_46620,bacteria_43950,bacteria_45754,bacteria_43874,bacteria_45512,bacteria_50186,bacteria_45233,bacteria_45765,bacteria_43949,bacteria_45555
IT700,0.27009453490817925,-0.25129965762410544,0.13438292744074626,1.4427220657855215,-0.09877040013668197,0.3767668457910468,0.47256378118299763,0.21051047826302902,-0.3339763875956393,-0.4193783558602182,-0.5741499424060069,-0.08534507687415509,-1.0321864389603648,-0.04425612627664152,0.05854202484010403,0.3258883736533333,-1.1150107944670442,-0.21178311700235544,0.07835824797327508,-0.5696799109390313,-0.9327470190059527,0.1414786145066267,0.5235301149633376,-0.11973368891328726,-0.2138939498264667,-0.40861796340315015,-0.6754545160241427,-0.7060689685506142,1.3359219852394382,-0.45752378941430777,-0.8795383019092359,-0.10528522660533399,-0.2329148795647129,-0.36900200099493596,-0.48111700033697696,-0.3373459910574531,0.8569803140420109,-1.2387596365293192,-0.6219170211963221,1.3889662629656314,0.4752576107737755,-0.11367129009655937,-0.14388507592668043,1.962019218522509,-0.49258789373099576,0.8269850139891212,-0.9172819235287029,-0.19942631537276817,0.3296637111031058,1.0439336232954348,-1.0427246552543892,2.390044261348784,-1.0340805531819854,-0.9560083851476084,0.6181161508652162,0.014020429159488543,0.0032656241029057724,-0.6629583518290445,-0.9405268646880995,-0.17090086854898429,-0.9747580955632057,-0.029644876482562182,0.7976775429806521,-0.02912104277296524,0.1481189062568416,-0.3100664615397864,-0.2753041213159953,0.8850803809456872,-0.21120775380117277,-0.5059048047828998,-0.5855021456248853,-0.15761732391154615,-0.2451158512089336,0.24573581187774157,-0.11410935430062306,2.2533115268388197,0.506934245480669,-0.14660623054176847,-0.4986831213381239,-0.4372073074567364,-0.03139611618211898,-0.9795457962730955,-0.5562949521148224,-0.6367516580383727,-0.07290843467503715,0.04596254096204945,-0.2327006814815326,0.9983100629520772,0.38992011673811405,-0.05836803602329946,-0.04052153732268672,-0.7655634078679628,-0.3263651368920333,-0.3584318778791946,-0.018845454359400337,1.0774564917478813,-0.09635384512175485,0.48341241801188656,0.002594281704485782,1.313670820823931,-0.008736032313364353,-0.17774147591433037,-0.5268684463928737,0.09798109982553678,0.1367586245717041,-0.4458381190550526,2.4313517971011778,1.374772312043339,0.3735810030530345,-0.47335597652915185,2.9169879114780564,-0.8801578525701921,-0.22903887867308043,-0.3086206640111857,-1.066676456170896,0.8096804759726695,0.151630061195755,-0.9248605589057834,-0.1819995215294518,-0.1410193304998173,0.30257090252601765,2.182831912992506,-0.045456315499739684,-0.22678801074597874,-0.9506087456752582,0.79236402041916,0.29698083900634337,-0.723669852115426,0.40865206017690775,-0.8536422505186801,-0.20388955914154436,-0.22905466542457642,-0.028991771892843177,-0.6883529594939762,0.9650183262375387,0.4418980033705085,-0.012738560063415295,1.5634803850051684,-0.802001976952337,-0.9002718220697488,-0.42757486289627505,-0.992675457783617,-0.3629674047096846,0.24469343017403,-0.8621215567974626,-0.11926712723946777,0.7212215796766629,0.4263727245737126,-0.05786371188767191,-0.15728755142360773,0.4946653016878376,1.663067197949465,0.30948165517079596,0.2175709946019794,-0.548139408977669,0.5777449065744886,-0.3895427714699374,-1.28690365065636,-0.2186027624128041,-1.2148464845867157,0.1248561206872264,-0.0014951918562728893,-0.1887447312480473,-0.2829190316075914,-0.4378443219835587,-0.9260027974893843,0.4543401128624585,-0.41603768476386555,-1.1044228310539894,-0.3800256421291997,0.2151340762593857,0.015805443189195256,-0.8234496359369491,1.0313061904053273,-0.33260906200754253,-0.6913877987254573,0.5366820651898876,0.6865183381821476,-0.5775035501039902,-0.3987051116345189,-0.8757082385893277,0.09138360958259982
UK16,1.2456009842813542,2.418937376805159,0.08852234394451525,1.2137939628984735,0.33280850666487816,0.18018022085115312,1.4621693600766252,0.83238019843192,1.5747604849737735,-0.55790899185731,0.028238957959655083,1.3002698316068284,-0.4228612901351213,2.559071552685459,0.6777760954837644,0.4532387143380418,0.9657481506719361,0.43392270094701857,0.8096918569479278,-0.8741115928965827,1.7436855128392794,0.13423723238558322,0.38812001147951136,0.5059099903633795,0.43295361395671944,0.6509222665834359,1.9636653493058336,-0.2907542031816652,-0.3707400189044549,1.3214184251236702,1.9197529567828635,-0.4232231965857276,0.7852270416397912,-0.7125540835145936,-0.08556880194349986,0.4930739810804689,0.7266586071767983,0.3700659318013375,-0.7365084485073898,0.8642764580929982,0.8254214983569139,-0.535879030235493,0.7147004384112624,0.18263415075303913,-0.40241714099605663,0.7758123405036192,1.688524532680524,0.22778101232165732,0.08550297245282214,1.5313963446077135,1.9582196271835264,0.5092257858048879,4.930291502149564,0.5509435818641939,0.13518848508497974,3.878611757252473,0.7187136100461261,1.0585352067692997,0.014479517107176928,0.6043803136435055,1.0864285341548932,1.2936508297512643,-0.8407363816419807,0.782373965204488,0.443774212767462,0.05768886478039248,0.5370702859195953,-0.1028384260476997,1.2200498364118293,0.417723539659391,2.0523240908377347,-0.030930310806523323,0.9967694953404241,0.009806802260457518,0.882916229991719,-1.1390690049045455,0.9907864494313079,0.043967422923356536,-0.09724981720246534,1.0089778966114702,0.5426108236584991,0.7132092998135521,1.812954762943644,2.1590888973648856,0.8990806427195234,0.7863692169163637,-0.35782900025195297,2.5021858791261393,0.014340694935297252,-0.06935875393334034,1.8059859505105547,-0.404487327965204,0.4140198713340447,1.220643163920194,0.9887696340185804,0.27141604768213295,0.31726224101346706,0.6230496622516309,0.007839096901848166,-0.3235559373708042,3.7976484842211375,0.6456138892383465,-0.5811426734300698,1.4985433532513843,0.3365459427236969,-0.10189151521531302,0.34699122484095135,0.3169805827560958,0.7429418050917367,-0.5917688589647042,0.4385459963426185,3.132492340304996,-0.16833249181198764,1.4364018415101258,-0.7813953644776573,-0.4351491580317862,0.4389139243494789,1.4735169019168695,3.4334032963591974,-0.652515392204341,-0.6807983661615897,0.2871968506457159,0.8150671334525085,5.257787319611256,0.027241239250857436,-0.15437485806505347,0.6934625259087671,-0.19585375065948382,-0.07744531802595622,2.0534105345930573,-0.08531624501669723,-0.13598758694142896,0.08858221593741678,1.7416998310781677,2.0380776862958037,0.03053213344915966,0.5426553219600756,0.02445258362511081,3.5920163849983027,-0.7298600639123322,0.3336956586817709,2.0819542306967316,0.37233286365738316,0.8508389467721684,0.3987483857004371,2.6288985999760826,0.791300326427499,1.145047518279475,-0.23016235753540376,0.12092636487323875,2.3746527206079318,0.6722131190557906,-0.11998639644064213,0.08821864740756055,-0.41551496181903835,0.10475111423129675,1.6364607587544233,-1.6139520263913396,0.910295726654327,1.2625578059164062,0.040033281416049005,0.20290250094525444,0.7447844588684011,-0.053764423172981274,-0.1510108820158282,-0.05699162677519639,3.250663753904234,0.7001945268308155,1.7807316841128011,-0.20484664143895434,0.04468088626409109,0.6103634740062065,0.4166491451206725,-0.22062701920920608,2.6629943421146853,-0.32544875792241973,0.39205312004043297,-0.2590314144284145,-0.0045344179990223915,-0.6498827144494487,-0.3114645127516059,0.22346187664350262
UK377,1.2191978589541588,-0.36709225793321054,-0.38248402412165633,-0.6402307211307849,1.77878964157705,-0.21031056649933988,0.8551842691748047,-0.5515264084064014,-0.24623897178372775,-0.4196207952356216,-0.5812178681947755,0.030871986840344225,-0.5583762795872929,0.5982525635620143,1.8891684949730234,3.2469737594712322,0.6397799314099383,0.011494668386640728,0.06746453494566747,0.030815839883179732,0.44176869014384507,-0.385795522855069,-0.3886846841113874,-0.581256088955115,-0.22221473161566177,0.9530162622659205,-0.2942366939597423,-0.4892757097754265,-0.28486180400964084,-0.25912819151211386,0.7722555415124224,-0.31356109472554883,-0.23357110586739918,-0.4632572536345878,1.4599488331138468,-0.15681126481512084,0.7915458259108509,0.6437236788764882,-0.5351626317962038,-0.026511741274094655,0.2391161726706336,-0.1591030651237183,-0.15040295771720624,-0.952422724401982,-0.1577848878408458,0.6498065743795107,3.154946174540248,-0.34476712375603014,-0.5904487598611698,-1.0490010176528046,1.153702199956808,-0.11979064235908074,3.404127880234215,-0.8083398724352374,2.7103522844401473,-0.41259454469179757,-0.008811469218293538,-0.8295324669657511,-0.19824184347360552,-0.178713873844636,1.7247431515316918,-0.005567963528267257,0.7768184822173524,0.6805488232556197,-0.5380309174377307,-0.31010240278109,-0.2827131170724791,-0.7215713170397269,-0.6015965117366118,0.5747666864868023,-0.24597991308155712,-0.4843803580043691,-0.1946485728105468,-0.079454080402888,-0.8336842650842599,-0.9080990925161433,-0.9371029482856533,0.07520217473986836,-0.03044497849169757,0.22722623434466804,-0.5242410066880541,0.9246995992536791,1.5898658760243458,0.688274556319193,0.6372650126262819,-0.4812280259775054,-0.1997047115542404,0.0864256327042576,0.1304607259087872,-0.03234345174229046,-0.4479838507781587,-0.4206493480612173,-0.24605865679104083,1.670589670303203,-0.4856626627298144,-0.33580144762535846,-0.4629735759735037,-0.5351060396244101,-0.507999358437332,-0.6226338586029837,1.37671661995989,-0.1828620882634881,-0.4760077029706634,0.03629293660354643,1.1789086185553148,-0.44696076824944203,-0.9186483283090486,-0.42072992987165925,0.35327522597308253,-0.69396844550675,-0.40386445844407465,2.5690714098200633,-0.3225640681759261,3.9209564794304907,-0.8369682883709348,-0.4480044826794922,0.4619304801958183,-0.6424323567363899,-0.1911161373425924,-0.6263461881348443,-0.8409881996591657,-0.0216104782297947,-0.046477395579696025,2.8682976781498786,0.49533501184488415,-0.5963998469400069,1.2242760299042779,0.7326793220504094,-1.408057946268243,0.3359969715533615,-0.21227522264456042,-0.5742883670080748,-0.14463120555883133,-0.6509429495578917,-0.43618685234804816,1.1610430588566045,-0.0182749335138146,-0.40559158006184126,0.9342347189567956,-0.46099873216938225,1.221055742964309,5.097634929111908,-0.36669982627968983,-0.27391388335566497,1.2160636825380629,-0.24781257145995408,-0.08779757447867093,0.7730602848890324,-0.14558496771494445,-0.15833897814243916,2.814913971209864,-0.875602989959885,0.879957800167477,-0.7568450942414637,-0.45380079396197176,0.03442604373941953,1.594824298587668,-0.9532574607350249,0.13281371892607324,1.545311234498273,1.981155239935184,-0.16896098179896685,0.9097536951538829,-0.2844334766203968,-0.5240831117231765,0.31130424657916295,-0.8181028565265218,-0.23202298246216221,-0.3929803407245906,-0.2586368639382048,-0.3770344991555525,-0.0001433155140535012,-0.8249807375720215,-0.2338504152671369,1.4522935029398387,-0.6989124787237017,-0.6010921101043127,-0.021623016949538058,-0.15312935175278314,-0.5494757852385302,-0.9301532217577434,-0.6378440283868749
UK316,0.14855831351344784,-0.23128309474868175,-0.029493790046421282,0.533540735445639,0.03711402348411821,-0.1949499098698877,0.9689196839322077,1.3426473997734047,0.14938407537714768,-0.4170368284654057,-0.5058865184825707,0.38576336266170314,1.062912869869557,0.11021599564635264,-0.8042450001566319,0.05125934057773521,0.2590152356569075,-0.3015287399965497,0.49972640897211024,-0.6124245578192501,0.4221706701396253,0.8092798600899622,1.6227639086856087,-0.20372718340810195,-0.13353019508065248,0.01748386290819041,0.1160247120545718,0.26172681955312305,1.1520764179645377,0.5670789455705559,1.2542756812088185,-0.020699543057493115,-0.2265769162599527,-0.6573077187249826,-0.3735896710723443,-0.4539604299707139,-0.2789024995119947,0.03225696579399114,-0.6326239887446615,-0.5585501961883033,0.31661459313269924,-0.09105725107718031,-0.0809340856295649,1.2971185856918814,-0.5657977330413682,-0.04712900374635678,0.13329152046583176,-0.024288257599702545,-0.5663743679137445,-0.03151683604908531,-0.5078086113113208,-0.4059891493588371,0.1061435534769798,-0.037438674149380284,0.031244110880031997,-0.5716254604075715,-0.756337135588061,0.4401619163025013,-0.38162954597984095,-0.09544131951684438,0.7939567887213772,0.2598072563508962,1.1155550655964845,-0.36359340096855997,-0.849279565202378,-0.3097193339291172,0.33380833039548274,-0.0894587610609847,0.7767106440392298,-0.42769349891138086,0.7074355787309949,0.9473639588808168,-0.13754327513918324,-0.0043527734676256065,0.45229118773591764,-0.9345764659597504,0.3107347036174452,0.45460802853408516,-0.49194596042283734,-0.49364536547352283,-0.15490347250155215,0.41511432837066253,-0.24799406811000374,-0.4935176421549464,0.43633451562782655,-0.5096572919592977,-0.21237342408532928,-0.22736230076392738,-0.0813882765306871,-0.3362516165230034,0.9827455371427134,3.7493567072276126,-0.27689211048326173,-0.07921809377509414,-0.16685350854630154,-0.33067108896633585,0.2941346369748527,-0.23158612937030235,-0.7396128844682163,0.39681982375975633,-0.15954773500372654,0.2432371350573375,-0.49428657223544586,0.06371995792003435,-0.18987388565450447,-0.10918299954400341,-0.8287119113569251,-0.7793880450394035,-0.9035743436334268,-0.7471369248647959,-0.31697562248551303,0.11291834105241468,-0.08017509855168993,1.674123937811021,-0.640709679092572,-0.668243910871165,-0.051531613319990795,-0.13666779931458833,-0.7553996225743229,-0.5460242633638192,-0.9619643250847505,0.05275668880307453,-0.10967832869217253,1.8335296142473523,0.13287451759877716,-0.5600633699110753,-0.10099059616683323,-0.3037857284340263,0.12032115692724431,1.054246373992155,-0.731315568804788,-0.23648876432249694,-0.07589625755784461,1.3279223137663303,1.1192554704529039,-0.7842135938852522,-0.3609551747533745,-0.3967531054554727,-0.35389478463918,1.8406314944492914,-0.8146302320624077,-0.020431933141387495,0.7562948153984855,-0.225374708655211,0.46614854279463225,0.5228746304100281,-0.7106024434209738,-0.9987869784055778,-0.1655540305752777,-0.22341825158432313,0.03185214702294775,-0.2683185880404528,-0.3532356874990355,-1.1988559780737973,-0.23357182560433892,0.6922766212701404,1.857700375771002,-1.0473629048344575,-0.16735268012205207,0.49858960465544777,-1.254646819458685,-0.2449261702556847,-0.4466434457617642,-0.2682922224124322,-0.40610682100801254,0.7105508371326308,0.33822796440134745,-0.12427211135122015,-0.30806807122818386,-0.4953122885857053,-0.5977794719730578,0.16984170629519374,-0.58648577133713,0.05723596029008064,1.78892473646931,1.0191319540942827,0.0927645255960919,-0.20621351597803408,-0.5467903680691525,-0.6178677991417536,1.22372939475668,-0.23885705899313142
322,-0.4053509651802509,-0.4576481214671993,0.005207059331699547,-0.8555488609500005,-0.48003336766759436,0.7690322976922146,0.9103830247357639,-0.09224788200258426,1.3524198103303247,-0.15127141889681925,1.1233891070991733,-1.1069345664160226,0.5479610448508535,-0.4450717399642858,-0.5576770184683099,1.8357909042253728,-0.4659348849627353,0.01089445708025222,0.0737486571931597,-0.12124266969929072,0.5771388225287226,-1.0453294558881874,-0.08096088772939111,-0.10542270805372543,-0.6577049510602935,-0.32109285061613024,-0.6156458614542845,-0.9423045539186052,-0.6724357667206088,1.2724223274435642,-0.6228831583096579,-0.005598403986915303,0.19084725958017515,-0.5406093588706924,0.2330784652942096,-0.2509957967267178,-0.5425286769442422,0.2955309131978581,-0.41484750569413625,0.2274630095995029,0.6041875835512165,-0.5631803020690513,-0.6624476751309805,0.9917756455047388,-0.17692671715311326,-0.17662805633350134,0.16240765480956043,-0.7291461940052261,0.08954462750729818,0.06626559245889097,-0.3079862793980269,-0.2532939625506598,0.23482809601859844,-0.11566905864919333,1.1825012959936607,0.6391720879350282,0.8316409909189072,0.2224671017110325,0.30910905512082215,-1.0672267636083395,0.6028972677424819,-0.3910552659596991,-0.19031166838685223,0.8349356282077222,-0.9237306627063535,-0.01023347442868073,-0.7011199901363117,-0.31824420987401536,-0.6580030119020926,0.6714774332182261,-0.11003503426615464,-0.16470568523688028,0.21901375554551164,-0.6600527639813532,0.14539936593526476,-0.2810681008387489,-0.5229396321207106,-0.4735701233994882,-0.23956974667900113,-0.0686205136723118,-0.2564134388029628,0.18383809421244088,0.11698965744500113,-0.6854427954671666,-0.3658727343475333,-0.17644444290723763,-0.19921778394514478,0.11281733318394926,-1.6821054851950212,0.4796749830170348,-0.6630241966359195,-0.1512601824046764,-0.3625124280066448,0.8313671000547002,2.2930489868040547,-0.4938323586079498,-0.03775506253020383,-0.8208034474759679,0.35159251532785096,0.011299520035404218,-0.8418722182845857,-0.40635398833000874,-0.28534669042654615,0.09791229028778257,0.5762159666098003,-1.079585829621546,-0.7135222346728108,0.675708451102314,-0.34811930786693845,-0.3508005334950846,-0.09192930882025406,0.13718536037069592,0.20828773607449086,0.5705917520335015,-0.428211557358386,-0.02052551189263463,-0.3172122138938181,0.3320209652588206,0.9948771544358582,-0.2719248567000476,-0.097887383636502,0.02693527158971149,-0.09610049740070654,-0.4955909178975377,-0.30745762829922896,0.07027833448701987,-0.11180406043921351,0.8613005369172265,-1.0669361737823861,0.5481516287021541,-0.03406298464103058,-0.3782576393727291,-0.2513004033021046,-0.20313800668671894,-1.0951511339691897,0.04869468526181397,-0.7084635880634491,-0.8470396600010759,-0.07704172738826842,0.36473845428825075,-0.4313496933000878,0.24205001825640848,-0.7500433955894074,-1.132601290920251,-0.12837495765776397,-0.16328370297494038,-0.03334645962047561,-0.6778803318753691,0.054404383287919286,-0.4663843973950372,-0.24130656542322093,-0.4742757652339754,-0.4873734066809857,-0.6403581651537291,-0.4899631579933497,-0.33117119973218706,1.1659040358948576,-0.04332568657277815,0.5193861227080269,1.1245611075914153,-0.1473815886670577,0.31909893902481956,-0.1918142265393985,-0.2662227055957113,-0.6929292119105076,-1.2099721831937698,0.2785949340834587,0.8933945666843027,1.205349288390971,-0.12730622949989376,-0.5269950356947061,-0.5233586256722887,-0.23411802243175933,-0.5993573965571694,-0.7547806469885501,1.4579838149790303,1.9945856094824748,-0.43160184871723756,0.5171239211279814,-0.31361371146506817,-0.8142864004924568,-0.2826128871186642
69,0.08746790770590307,1.408335804709501,1.3004926316224967,0.34230313335050394,-0.1634847092524374,0.3699017816081168,1.0568337733575384,-0.006695798736987794,-0.480481775483257,-0.3766274592528316,-0.4416179203719027,2.6239042005021926,1.352631181203116,1.4539917806553824,-0.09275962348176486,0.5825833579316806,0.40677248017990814,-0.3123708959096333,0.5625391976236644,-0.3825230192454381,0.43698236823393993,0.9597052440340249,-0.445431871328696,-0.5830468318303996,1.1130548783639533,1.7714052325563392,-0.5000786224438895,0.511962829397794,-0.35634226664255886,-1.0839747449388932,1.0011266148709017,-0.020053760181892474,4.010166012256229,-0.7880379872733974,-0.4378261310553693,2.549841299151476,1.3939789385950347,-0.20403546831950603,-0.6175760851157482,0.681517882107197,1.2884372845632432,-1.1444159867127583,1.8874782460748356,-0.01659782381580475,-0.32256995505277486,1.0755588225476802,0.8393979583664125,1.4365119078892592,0.6573063069348603,0.6537972471086684,1.7012318288187533,0.11007521329333576,0.03357123893616624,0.7989461694975197,-0.048880090833156906,1.6429057105781297,-0.3347027843440142,0.49517038267238267,-0.9636153311071177,0.25802498449865896,0.2155289047798455,0.8589985284504114,-0.3956137847003537,0.4773407796382395,1.8099896466303338,0.01739347344052093,-0.05148569822655701,0.34275740561336526,-0.09444342003013409,1.4988500642442084,0.15156787784204045,-0.6596593161850275,0.5903542538954402,0.4250353491987158,-0.0009220335098496722,-0.6461868424647533,0.8952555457853937,-0.5140920646555798,-0.2691035644204982,0.8772624707154265,-0.09767645329733093,-0.36209186071402655,-0.37407155470810144,1.5955509252898372,-0.001001781682803374,0.724345128593369,-0.8517267523790787,1.051735496362421,2.5243498048298894,1.3313501082867862,3.1142478308723707,-0.08748909770056619,0.014746155589445939,-0.07585371011338508,1.7509082847475652,0.8587278222660005,0.3807404818214348,-0.7287987757639702,0.2322128204770793,0.0032978412719015565,-0.02834564128854168,0.042372738762215666,-0.2161727178253349,0.9116688967046045,0.18297756606434307,1.4753528432730534,0.13622301637603787,0.11143137207493957,0.7169054592174502,-0.5274937341555015,-0.37538698689939237,-0.07641438284263516,0.1754963276807764,1.5778114682452653,-0.4091473728352016,-0.2759194356693447,0.30399365208330853,-0.6292110627767453,0.370280080079969,-0.4918846216036497,-0.5795154865249946,1.172022713614516,-0.19392947222118137,-0.5861999038492899,-0.36128438766868415,0.6450552298488494,0.5433673950294038,3.4352676951255368,1.1205006898930858,1.3217549498567143,1.2584223119173472,-0.4108770944464956,0.47296390387901793,2.8501740705900867,1.802427834828145,0.6222926089910545,1.5132790888232561,1.743999451245263,0.6918127485039876,-0.37457877839304093,-0.6102114867410078,1.3522501432349738,0.31076907436636547,0.03688877298826201,0.3297516198309903,1.3720312680028155,0.3452597222354355,-0.4532252316881098,-0.1801749663373496,-0.34321797419294436,0.2654077478927975,3.4439761096368655,-0.4437005734199326,1.1231728803256165,-0.0015674651267360703,0.11237684550009375,0.3649025988766744,-0.05028426992319538,-0.3184516746919693,-0.32147121000410983,-0.7527747997068593,2.2064016535535376,-1.2665884345684169,1.3615910119775578,-0.9400611684323805,-0.052302527546055286,0.06259594619061834,0.3971270785341355,1.5970325070774474,0.8714261499291354,-0.40898953857796433,1.091443500198573,-0.13642839775347168,-0.9611360915461857,3.879744731644371,0.017913845047736177,0.20229724030696275,1.7973395745986938,-0.21999080316004818,-0.31883489558619094,-0.9096932769400811,0.37619701937107103
103,-0.5908970565487576,-0.4073070397089059,-0.5665465616126024,-0.942953140823106,0.37829361670651845,-0.8048982814095682,-1.3253773188470463,-0.04190841403558785,-0.8298777758466414,3.8335208840738013,-0.01234456140296313,-0.5701226001668357,-0.05475510275213606,-0.591814351974924,-0.5611830692282105,-0.8101371237485212,1.270858397455351,2.4578396394121462,-1.5217721574594234,0.7676073994470938,-0.616728946292476,-0.7550337213496316,-0.1867020229567945,-0.08847755151717687,0.6369035063099077,-0.08600769115253983,-0.8059003792749997,1.0401710861002809,0.5879336756728706,-0.6262897116150313,-0.6932379146637574,-0.018938172915329957,-0.16385418941842525,1.170977412837037,0.9137550676803866,0.29951015383392976,-0.9707640769521322,-0.7295471101841523,2.9548698065495502,-1.2016984946212153,-1.3568189365377437,-0.860387144660327,-0.6378443616310998,-0.1075854977707765,4.298012168923379,1.2226744805179526,0.9653837956989196,-0.7303202448827373,-0.6402873087790905,0.206766314753181,-0.3669694020935795,-0.25121694098965314,-0.15773570921989397,0.5550320278838936,-1.2785971996222587,-0.3607320859558452,-0.7230299249176997,1.2848678641328002,1.3971681405084444,0.811319283089668,1.5255646728542598,-0.6175176199138838,-0.3603513776963906,0.21659408897877727,-0.633182459547231,-0.007506143264930796,-0.6410173142788428,-0.6478826292146368,1.8971738569417291,0.3066816218550637,-0.6377465678613784,-0.6273191262556291,0.47887065563554676,-0.8483317184997352,1.293714343935287,-0.35633524172291936,-0.6583997246226397,0.13722137751793576,-0.25190624262645894,-1.0549473110005503,-0.4867341728151147,-0.5061420467074491,-0.7799020156532606,0.03904213775369272,-0.4654272108806637,-0.7309804839996606,1.4735621165963955,-1.040675666799565,-0.397107932504452,-0.5304477769517906,-0.8346215994497778,-0.07988934978877096,-0.4569100106625644,-0.7730591623792235,-0.09466392961558706,-0.6447108995258324,-1.0195204597306304,-0.06284748287642458,0.0028349433348504247,-0.005076173494393781,-0.5641586814229286,-1.3035571559371752,2.278682561041393,-0.8498467624191389,-0.8131774989438132,0.331338416844146,-0.9577603448743537,-0.8159775441255368,-0.478998496099234,0.25541521793333466,2.19608381683245,-0.5165294787143236,-0.3619638679216087,-1.3839686882475257,0.7964185278405548,-0.22061066085585584,-0.6271026941071793,-0.331741435311812,0.3523182117381673,-0.3332629441024463,1.7990628110025817,-1.2246775845222633,-0.4830651724908742,-0.5454870113862234,0.35935097527606097,-0.8632632300077344,-1.1857661278803817,0.7911486292573151,-0.3652660569820857,-0.8192016696863041,-0.4447586151612746,-0.4007740321251289,-0.7684891957634239,-0.29183179859015673,-0.9583983073813641,2.460989110441922,-1.0057078773804915,0.010890718265285686,0.08607166485342456,-0.11163299591686597,-0.524857463064724,-0.40492789297165743,1.9432566163239473,-0.034143973258611335,-0.8341353355526162,0.014458591027762174,1.4292367865865194,-0.048884655261072704,0.2441859749502816,1.1504434476813732,0.4371396838976186,-1.216215568225651,-0.6769370352253276,-0.45938735101360006,0.0657232048988882,-1.2845218627082051,0.36838656650383655,0.18188190450707933,-0.7853214594285537,-0.8834774689004533,-0.6760383454320308,-0.7487622444041192,-0.6622850270927467,-0.9927161709793807,-0.747013117147848,-0.19889086230396702,-0.5701620218459241,-0.5555380454968967,-0.5249176839444268,-0.6173056729248964,-0.5117789765034239,-0.7579302450763065,-1.3942999053504699,1.886877965244158,-1.0420190892427577,-0.45846318754934445,-0.8717410297098063,-1.2781675362111633,0.9319401074499207,0.9184448655468755,1.378127506212753,0.5732971941231237
